file_line,txn_id,user_id,timestamp,merchant_name,amount,device_id,reject_reason
663400,t_58177dd66bd64b17,u_01231,2026-06-10T08:14:47Z,Apple,5.75,d_001726,exact_duplicate
664540,t_50a8c2ecc30d9243,u_00355,2026-06-27T19:06:36Z,Philz Coffee,9.33,d_000492,exact_duplicate
664575,t_2f5268aaf9a991b7,u_00410,2026-07-27T13:04:20Z,Whole Foods,11.39,d_000573,exact_duplicate
665264,t_2bf00cc567a7f9ac,u_00800,2026-07-03T07:54:00Z,PlayStation Store 529,13.56,d_001119,exact_duplicate
665686,t_1757dc939e917396,u_01399,2026-06-12T20:23:11Z,SEPHORA,26.05,d_001953,exact_duplicate
665831,t_4f1482f1a85d1266,u_00736,2026-07-02T05:22:27Z,Ulta,119.48,d_001033,exact_duplicate
666726,t_0ef1adc515158b4b,u_00624,2026-05-27T17:03:44Z,NORDSTROM #7450,62.53,d_000878,exact_duplicate
667479,t_23a7361ae5549a94,u_00919,2026-07-08T20:58:41Z,MARRIOTT,10.22,d_001286,exact_duplicate
667551,t_78ee8eeefd0475ce,u_01624,2026-05-19T08:04:29Z,Walmart,21.91,d_002267,exact_duplicate
669017,t_5e69f5808deae46e,u_00800,2026-06-22T06:58:16Z,SQ *PLANET FITNESS,29.91,d_001118,exact_duplicate
669023,t_26dc9342df2c008f,u_00380,2026-07-13T03:19:28Z,Panda Express Store 612,68.14,d_000527,exact_duplicate
669401,t_6971f3dec0233c03,u_00913,2026-05-04T14:03:10Z,Safeway Store 973,167.34,d_001277,exact_duplicate
670295,t_31a973b9f96921b3,u_00522,2026-05-26T00:39:37Z,Shein,18.67,d_000731,exact_duplicate
671468,t_7755ae84134aedbc,u_00335,2026-06-30T13:30:20Z,Nike,20.03,d_000463,exact_duplicate
671573,t_62e780b8252cc4f8,u_01669,2026-05-15T13:39:52Z,Safeway Store 313,46.47,d_002330,exact_duplicate
671995,t_1204282f431cb99d,u_00776,2026-05-28T03:24:32Z,Philz Coffee,19.39,d_001083,exact_duplicate
672566,t_004b0ee9ddabf166,u_01370,2026-06-05T02:53:54Z,Subway,21.51,d_002812,exact_duplicate
673347,t_4016e982bb7205b2,u_01869,2026-06-04T08:56:25Z,HILTON #7948,6.96,d_002621,exact_duplicate
673907,t_5fdfd689a6ebce78,u_01872,2026-06-16T05:09:39Z,CHIPOTLE #1340,37.74,d_002625,exact_duplicate
674705,t_025c6a3fa9e6a93d,u_01052,2026-06-13T06:36:31Z,7-Eleven,8.59,d_001471,exact_duplicate
675109,t_3de2b1d8702b214d,u_00972,2026-07-17T11:06:45Z,United Airlines,6.9,d_001356,exact_duplicate
676068,t_08687fe7f54389c9,u_00335,2026-05-22T04:14:52Z,CVS #7580,46.44,d_000464,exact_duplicate
677133,t_1e6a09e782c7967f,u_01955,2026-07-12T12:51:20Z,Whole Foods,26.05,d_002741,exact_duplicate
677291,t_4ac45714accd2fe7,u_01464,2026-06-01T23:07:22Z,eBay,9.03,d_002045,exact_duplicate
679353,t_6524a458d617c352,u_00698,2026-05-28T13:02:44Z,Nike,13.54,d_000983,exact_duplicate
680317,t_1ac74d7bdfdf2e9d,u_00754,2026-07-17T22:57:31Z,TRADER JOES #9797,11.37,d_001055,exact_duplicate
680400,t_6af6890f7c4f7c18,u_01290,2026-05-08T00:23:46Z,CVS,95.19,d_001803,exact_duplicate
680413,t_679d3d9947ef961e,u_00877,2026-06-30T04:54:47Z,REI,33.74,d_001229,exact_duplicate
681936,t_69d7050441f38306,u_01958,2026-06-30T07:48:14Z,Steam,5.44,d_002745,exact_duplicate
682405,t_6dd9e4e8705196e9,u_01110,2026-05-05T05:38:06Z,Shell,35.82,d_001556,exact_duplicate
682419,t_33de760c4029eb5d,u_01793,2026-06-21T04:46:54Z,Chipotle Store 42,4.64,d_002513,exact_duplicate
683432,t_5dac5d730567faba,u_01939,2026-07-09T00:22:43Z,Panda Express,13.62,d_002716,exact_duplicate
683628,t_3d4001499d7922a2,u_01181,2026-06-24T22:05:43Z,Subway,8.58,d_001658,exact_duplicate
683959,t_4a9007ce4bf1e361,u_00759,2026-05-07T07:21:53Z,PG&E,5.07,d_001061,exact_duplicate
684271,t_52154699d56985d3,u_00845,2026-07-17T22:44:55Z,Panda Express,27.79,d_001181,exact_duplicate
684542,t_125928c28b25bb17,u_00536,2026-06-14T01:05:07Z,Whole Foods,18.27,d_000752,exact_duplicate
684715,t_6853eae4dd87f19a,u_00387,2026-05-23T20:30:19Z,NORDSTROM SAN JOSE CA,48.07,d_000538,exact_duplicate
685121,t_33a67e626f717d53,u_00091,2026-05-06T09:58:41Z,SQ *UBER,11.28,d_000128,exact_duplicate
685324,t_22b24047316c20c9,u_01471,2026-05-12T05:15:44Z,DELTA AIR LINES #8604,8.07,d_002055,exact_duplicate
687520,t_195a012c06702ebf,u_00445,2026-07-06T19:27:16Z,McDonalds Store 67,6.47,d_000625,exact_duplicate
687619,t_31082b69e6c1e492,u_01224,2026-06-23T02:27:29Z,7-ELEVEN #8759,55.12,d_001717,exact_duplicate
688115,t_08fe22c5b93c4964,u_00151,2026-06-08T12:45:32Z,Etsy,4.03,d_000208,exact_duplicate
688360,t_5d61e610f9e7b8fb,u_00845,2026-07-08T10:17:27Z,McDonalds,16.86,d_001181,exact_duplicate
689405,t_094b1f52fe43c178,u_00536,2026-07-14T23:11:19Z,Shein,37.42,d_000752,exact_duplicate
690840,t_0430bf7f052841e6,u_00216,2026-06-12T21:04:38Z,Delta Air Lines,19.35,d_002849,exact_duplicate
693395,t_78f2fbe80c079b84,u_01854,2026-05-19T07:33:24Z,TEMU,17.09,d_002855,exact_duplicate
694744,t_5a6d4d660e05c61f,u_01793,2026-06-01T12:47:23Z,PLANET FITNESS,18.35,d_002513,exact_duplicate
695235,t_50e81adb61b2abd5,u_01871,2026-07-05T14:22:43Z,SQ *AMC THEATRES,18.63,d_002624,exact_duplicate
696886,t_50c22bd348d43bcb,u_01594,2026-05-10T02:30:33Z,Zelle Transfer,13.02,d_002225,exact_duplicate
697111,t_39269e775552fd9e,u_01110,2026-07-17T21:12:39Z,CHIPOTLE HTTPSWWW,33.96,d_001556,exact_duplicate
697474,t_035b769bb3bc8a4c,u_00734,2026-06-03T23:15:51Z,7-Eleven,53.07,d_001030,exact_duplicate
697516,t_07d587f42011640e,u_01781,2026-07-21T01:34:52Z,CHIPOTLE,43.1,d_002497,exact_duplicate
698671,t_05f6708998227c22,u_00877,not_a_timestamp,Apple,16.94,d_001229,unparseable_timestamp
699216,t_75d7f0503206d70e,u_00250,2026-07-20T01:26:58Z,McDonalds,11.06,d_000348,exact_duplicate
700310,t_64d5392a05261b36,u_01169,2026-07-11T20:03:26Z,SHELL ONLINE,11.04,d_001642,exact_duplicate
700442,t_0cef9fa32fc5a989,u_00397,2026-07-15T13:08:38Z,PG&E,25.82,d_000553,exact_duplicate
701625,t_4a567cbf3ddeffc8,u_00588,2026-05-04T03:42:51Z,Walmart,3.88,d_000822,exact_duplicate
702564,t_286a25a854947d57,u_00275,2026-07-07T10:06:01Z,SEPHORA SUNNYVALE CA,40.0,d_000380,exact_duplicate
702671,t_4ee491c0427ae08f,u_01960,2026-07-25T17:05:02Z,GEICO #2772,50.29,d_002823,exact_duplicate
703270,t_51b7499b23ad89a4,u_00893,2026-06-13T01:10:40Z,ALIEXPRESS,336.47,d_001250,exact_duplicate
704328,t_7e46d66aadcb5e14,u_01584,2026-06-26T09:14:19Z,DoorDash,71.09,d_002212,exact_duplicate
705187,t_059b072c9183a06c,u_00817,2026-07-11T04:12:14Z,Google Play,29.88,d_001142,exact_duplicate
705809,t_564ca8d0ba388838,u_00582,2026-06-19T22:37:24Z,SQ *STARBUCKS,10.87,d_000814,exact_duplicate
706777,t_6887de94089d6b58,u_00461,not_a_timestamp,Safeway,26.4,d_000650,unparseable_timestamp
707049,t_0d5ebdedcd38face,u_01964,2026-05-24T04:47:19Z,Uber,3.79,d_002754,exact_duplicate
707414,t_6245f073b49db195,u_01766,2026-07-10T06:22:15Z,IN-N-OUT SAN JOSE CA,22.15,d_002475,exact_duplicate
707644,t_0d3c9b914d9e792c,u_01602,2026-05-16T00:21:27Z,Home Depot,35.12,d_002237,exact_duplicate
708413,t_12cff03109b03aff,u_01548,2026-06-02T08:08:24Z,Philz Coffee,484.28,d_002161,exact_duplicate
708691,t_3586485d73b7f95b,u_00461,2026-06-04T14:05:15Z,Zelle Transfer,12.46,d_000650,exact_duplicate
709660,t_00d7dd07a601027f,u_01163,2026-07-12T17:16:27Z,Nordstrom,44.09,d_001633,exact_duplicate
710279,t_0460ce008f8a12e4,u_01916,2026-07-10T00:00:50Z,Amazon,16.34,d_002684,exact_duplicate
710964,t_1d45a83fd8fd93c0,u_01833,2026-06-12T05:51:31Z,WALMART,31.12,d_002570,exact_duplicate
711326,t_60b37fa252195dd6,u_01577,2026-07-15T04:48:36Z,Steam Store 803,10.87,d_002201,exact_duplicate
711747,t_3d21f1d982296d94,u_00255,2026-05-23T08:31:36Z,SQ *PLANET FITNESS,37.71,d_000355,exact_duplicate
711996,t_6d2190275b8dd932,u_00374,2026-07-04T23:16:45Z,Delta Air Lines,29.53,d_000519,exact_duplicate
712013,t_2b4dbf8e76567b07,u_00226,2026-06-26T09:03:48Z,VENMO CA,13.73,d_000314,exact_duplicate
712260,t_3b45e3df10ad4e79,u_01660,2026-07-05T18:13:51Z,AMC Theatres,98.21,d_002316,exact_duplicate
712476,t_1dff5f46dd3d96e2,u_01490,2026-07-18T19:12:16Z,TARGET,103.34,d_002078,exact_duplicate
713869,t_1c561b40d116d667,u_01913,2026-05-09T04:14:58Z,Marriott,33.65,d_002680,exact_duplicate
714847,t_6a6fbeedf9227bf7,u_01733,2026-05-09T02:48:08Z,Google Play,75.15,d_002427,exact_duplicate
715027,t_47b30b63cdb9f41b,u_01608,2026-07-22T14:24:25Z,AMAZON,7.01,d_002246,exact_duplicate
715314,t_0a7b500482ee4df1,u_01710,2026-06-23T20:13:05Z,SQ *GEICO,20.51,d_002834,exact_duplicate
715517,t_0a367b737d24439f,u_01643,2026-05-20T13:34:43Z,DoorDash,21.31,d_002294,exact_duplicate
717123,t_60b7c9045997e8c1,u_00588,2026-07-01T08:33:23Z,INSTACART #7861,17.4,d_000822,exact_duplicate
718394,t_2ab6850790d845ee,u_00262,2026-06-24T16:37:36Z,LULULEMON,21.39,d_000365,exact_duplicate
718813,t_1bb33b190ed6f5ab,u_01965,2026-05-16T21:32:26Z,Subway,37.12,d_002755,exact_duplicate
718878,t_065c499f09c1153d,u_01731,2026-06-04T16:40:37Z,BEST BUY,30.74,d_002424,exact_duplicate
719323,t_390707cd482e6be4,u_01129,2026-07-03T12:32:32Z,Grubhub,6.81,d_001584,exact_duplicate
719801,t_2463503da825a1bc,u_01290,2026-06-08T10:34:19Z,Walmart,51.19,d_001803,exact_duplicate
720154,t_5a1cbc440a6c5d83,u_00679,2026-05-31T15:58:54Z,MCDONALDS,6.82,d_000957,exact_duplicate
721236,t_0d48ff3db45d3d46,u_00736,2026-05-09T15:32:10Z,Subway,17.59,d_001033,exact_duplicate
721953,t_1e6cf5444167fe97,u_01860,2026-06-01T05:42:05Z,Apple,10.87,d_002607,exact_duplicate
722323,t_5be13c9a6fb7ffaf,u_01226,2026-07-30T09:35:22Z,TRADER JOES #3263,26.94,d_001720,exact_duplicate
722412,t_6c62880d93b63927,u_00523,2026-05-19T12:50:37Z,CHEVRON,12.26,d_000732,exact_duplicate
722494,t_70556298621c2db9,u_00401,2026-06-11T21:53:36Z,Uber,24.35,d_000557,exact_duplicate
723282,t_0e65aa0477c37dfb,u_01075,2026-06-17T10:19:39Z,SUBWAY,12.49,d_001506,exact_duplicate
724306,t_3fd5f2b9a7d38777,u_01749,2026-05-17T13:02:01Z,SQ *LULULEMON,45.73,d_002451,exact_duplicate
725083,t_1573c850ed89adb5,u_00769,2026-05-21T14:49:53Z,Shell,14.31,d_001073,exact_duplicate
725900,t_69868feabc91945d,u_01717,2026-07-13T04:15:13Z,Lululemon,96.97,d_002405,exact_duplicate
726603,t_0e0f260cd04fce80,u_01290,2026-05-19T04:52:46Z,HOME DEPOT #7391,85.61,d_001803,exact_duplicate
727381,t_2e18959a40297fd8,u_00414,2026-06-11T18:46:47Z,T-MOBILE,9.1,d_000579,exact_duplicate
727434,t_133fd5148603f3f5,u_01314,2026-05-07T18:33:18Z,Chevron,25.8,d_001835,exact_duplicate
727992,t_6ab7e02eb0915a14,u_01323,not_a_timestamp,Chevron,164.27,d_001848,unparseable_timestamp
728409,t_4115b4189c67d6e1,u_00893,2026-06-28T10:13:12Z,Airbnb Store 863,22.9,d_001250,exact_duplicate
730523,t_039656d8ef161d42,u_00255,2026-07-31T11:04:10Z,Nordstrom,77.16,d_000356,exact_duplicate
733180,t_448e9506cd6f9093,u_00877,2026-07-16T04:53:53Z,Spotify,59.42,d_001229,exact_duplicate
733426,t_7fe21a13e6ab30a6,u_01542,2026-05-12T10:57:28Z,Temu,2.1,d_002154,exact_duplicate
733907,t_48e01a0d0504209d,u_01364,2026-06-04T20:16:45Z,SQ *LULULEMON,60.63,d_001904,exact_duplicate
734886,t_20ca94f924db3019,u_00199,2026-07-23T20:53:16Z,Shell,19.77,d_000276,exact_duplicate
735184,t_0df2055d50a3fdab,u_01616,2026-06-06T10:37:13Z,TARGET #3570,28.05,d_002257,exact_duplicate
735548,t_7b0ec2593d870922,u_00662,2026-05-11T19:24:20Z,Amazon,134.91,d_000934,exact_duplicate
735605,t_490c3ad4f8432794,u_00104,2026-05-29T08:51:41Z,Walgreens,27.14,d_000147,exact_duplicate
736540,t_08bd6b86d4a3b38b,u_00258,2026-05-08T13:23:42Z,Instacart,8.81,d_000360,exact_duplicate
737170,t_778709130cf1faad,u_01781,2026-07-15T02:53:58Z,AIRBNB #1844,10.94,d_002496,exact_duplicate
737251,t_5996c50ed1bcd4cb,u_01879,2026-05-16T23:16:21Z,Venmo,471.07,d_002636,exact_duplicate
737253,t_5dc5658f5c596eca,u_01990,2026-06-25T21:54:53Z,T-MOBILE SUNNYVALE CA,9.94,d_002792,exact_duplicate
737451,t_788df35f0726d0eb,u_01245,2026-05-05T22:05:08Z,PG&E,22.59,d_001742,exact_duplicate
738492,t_65f6564fcfb1c816,u_01781,2026-06-07T10:28:00Z,Zelle Transfer,14.61,d_002496,exact_duplicate
738636,t_12ef13ef56baa9e9,u_00725,2026-06-06T13:46:08Z,LYFT HTTPSWWW,20.66,d_001021,exact_duplicate
738680,t_4277fab18de4dab6,u_01781,2026-05-28T07:18:54Z,ZELLE TRANSFER,4.59,d_002497,exact_duplicate
739728,t_24372446351034f1,u_01660,2026-06-19T21:28:56Z,Home Depot,132.8,d_002316,exact_duplicate
740321,t_6e7dc70f6c96e17c,u_01713,2026-07-05T16:17:40Z,Costco,208.31,d_002398,exact_duplicate
740804,t_08e8fb4ecd9980f5,u_01322,2026-07-22T12:17:56Z,MARRIOTT #7912,11.42,d_001846,exact_duplicate
741089,t_50c069bdc0f0434e,u_01610,2026-07-25T20:13:06Z,PlayStation Store 492,15.32,d_002248,exact_duplicate
741852,t_73b8187e9cd01e99,u_01616,2026-07-19T08:24:08Z,Zelle Transfer,57.95,d_002257,exact_duplicate
741919,t_576af91d1c5c6ba2,u_00467,2026-07-20T03:54:09Z,Venmo,215.77,d_000659,exact_duplicate
742434,t_59314daefcbd95d0,u_01869,2026-06-05T01:39:23Z,Costco Store 915,22.49,d_002622,exact_duplicate
742811,t_027d268c2fedd769,u_00478,2026-06-28T00:00:12Z,SQ *INSTACART,91.64,d_000673,exact_duplicate
744172,t_7b478b9a82f9a95f,u_01830,2026-05-14T21:50:37Z,Hilton Store 798,30.87,d_002566,exact_duplicate
744174,t_5787498d90e28049,u_00689,2026-06-24T22:13:19Z,Whole Foods,64.75,d_002818,exact_duplicate
745133,t_1718fac33403ee27,u_00753,2026-06-24T12:04:37Z,Instacart Store 358,14.3,d_001053,exact_duplicate
745969,t_7512962640dece68,u_00845,2026-06-01T18:12:56Z,Zelle Transfer,20.16,d_001181,exact_duplicate
746236,t_7f57a395f0a372dd,u_00015,2026-06-11T15:45:12Z,GEICO HTTPSWWW,88.2,d_000024,exact_duplicate
746605,t_7f90408fbe213c03,u_00981,2026-07-22T01:51:43Z,T-MOBILE,15.94,d_001369,exact_duplicate
746724,t_424f6bea3a56c18d,u_00244,2026-06-01T11:21:33Z,PG&E,17.98,d_000339,exact_duplicate
749242,t_6d750eaf0d10e87d,u_01328,2026-07-28T12:54:43Z,Zelle Transfer,164.26,d_001854,exact_duplicate
753056,t_31f68239ee70e560,u_01966,2026-07-30T13:23:58Z,Geico,51.95,d_002756,exact_duplicate
754828,t_04990232f78d2fb3,u_00481,2026-05-05T16:29:45Z,Grubhub,21.17,d_000676,exact_duplicate
755371,t_0ecd08e03868c756,u_00179,2026-05-25T07:32:09Z,SHEIN #8264,54.82,d_000247,exact_duplicate
756809,t_4be2b5e2f2755f6b,u_00944,2026-06-23T07:08:39Z,SQ *ULTA,22.82,d_001320,exact_duplicate
756970,t_2c2595905aab0a0f,u_00327,2026-07-01T01:16:43Z,Safeway,24.07,d_000451,exact_duplicate
758396,t_3d1a1e5dee01b887,u_01055,2026-07-15T02:47:40Z,Spotify,90.67,d_001475,exact_duplicate
758421,t_25edd40f4962bfa4,u_01484,2026-06-22T13:19:49Z,Temu,15.37,d_002069,exact_duplicate
758467,t_604f8f4306a9598e,u_01730,2026-05-22T18:30:06Z,7-Eleven,14.18,d_002422,exact_duplicate
759125,t_4b096f548127ee56,u_00588,2026-06-10T00:26:57Z,Home Depot,20.31,d_000822,exact_duplicate
759182,t_782e7425eaf725ab,u_00135,2026-06-26T11:46:03Z,Trader Joes,60.53,d_002853,exact_duplicate
759385,t_309ae41ab6f80f9f,u_01701,2026-05-20T17:34:20Z,PEETS COFFEE #6541,18.27,d_002381,exact_duplicate
759691,t_32349f057373cc72,u_00000,2026-05-29T01:58:14Z,Geico Store 51,86.92,d_000000,exact_duplicate
759725,t_3567178dbae32554,u_01318,2026-05-18T13:01:11Z,CHIPOTLE #8711,13.97,d_001840,exact_duplicate
759864,t_2860abe5ccdfc223,u_00092,2026-06-28T02:52:29Z,Ulta,20.22,d_000130,exact_duplicate
760335,t_36cc50b66e8aa19d,u_00164,2026-05-29T15:28:11Z,Panda Express,15.63,d_000226,exact_duplicate
761514,t_4aeab56c95c5fd4d,u_00836,2026-07-09T23:37:06Z,Best Buy,33.74,d_001169,exact_duplicate
761781,t_0b1391ec987e4d65,u_01157,2026-07-15T03:25:04Z,Uber,55.7,d_001624,exact_duplicate
764237,t_74bf34b5ee07c458,u_00718,2026-05-24T04:32:24Z,Google Play,23.26,d_001011,exact_duplicate
764884,t_6fcf0b113a51980b,u_00851,2026-05-30T03:30:21Z,Zelle Transfer,9.92,d_001189,exact_duplicate
765601,t_55fcdd92eaf73df4,u_00085,2026-05-05T21:28:16Z,DoorDash,8.7,d_000121,exact_duplicate
765693,t_031c34b83c41f27c,u_01290,2026-05-05T18:32:14Z,eBay,,d_001803,missing_or_invalid_amount
766020,t_71df866b9c346ec3,u_00227,2026-05-26T08:43:20Z,REI,16.53,d_000315,exact_duplicate
767090,t_4532d32b302bf275,u_01460,2026-07-01T20:54:59Z,UBER #4236,146.39,d_002039,exact_duplicate
767452,t_36270e59cc15f154,u_00628,2026-06-16T06:10:04Z,Walgreens,71.81,d_000883,exact_duplicate
768045,t_5d5edbd4538823c9,u_00445,2026-06-28T20:53:44Z,Google Play,5.69,d_000625,exact_duplicate
769006,t_14d25cff0d5077c4,u_00308,2026-06-11T03:14:59Z,Apple,8.82,d_000426,exact_duplicate
770144,t_0ba3774d0ca0fb58,u_01012,2026-05-16T13:26:21Z,Ulta,18.12,d_001413,exact_duplicate
771648,t_118c1463a84c4338,u_00583,2026-05-26T07:29:00Z,Walmart Store 238,28.99,d_000815,exact_duplicate
771728,t_4237daa3b80816d0,u_00736,2026-06-22T07:05:48Z,SHELL,27.4,d_001033,exact_duplicate
772674,t_7f1edd2e05a26287,u_00308,2026-05-10T03:36:05Z,Steam Store 539,5.91,d_000426,exact_duplicate
773695,t_0be546fda3103fa7,u_01943,2026-06-05T08:01:15Z,Best Buy,12.71,d_002720,exact_duplicate
775238,t_2abc54d228d0824b,u_01950,2026-05-12T12:00:00Z,7-Eleven,105.79,d_002732,exact_duplicate
776349,t_189cd664f30e1ce6,u_00308,2026-06-26T01:22:43Z,Target,31.19,d_000426,exact_duplicate
776470,t_7b73a2e6f2b6e722,u_00285,2026-07-27T09:47:43Z,T-Mobile,4.02,d_000392,exact_duplicate
776743,t_041316ac42f22cc7,u_01621,2026-05-17T19:23:23Z,WALGREENS #1187,48.94,d_002263,exact_duplicate
776778,t_2e62a9c61ce9749b,u_01276,2026-05-11T07:25:46Z,SQ *WALGREENS,23.82,d_001785,exact_duplicate
777812,t_116e2d6067e77651,u_01793,2026-06-25T08:54:50Z,7-Eleven,14.87,d_002514,exact_duplicate
777949,t_7f15f452875cfd2d,u_00585,2026-05-24T20:16:57Z,DoorDash,4.42,d_000819,exact_duplicate
778127,t_49adfb62888f5db4,u_01083,2026-06-23T13:16:21Z,SQ *PANDA EXPRESS,21.06,d_001517,exact_duplicate
778155,t_3dd900ef4fed260e,u_01256,2026-07-15T23:58:14Z,AMC Theatres,13.13,d_001758,exact_duplicate
780005,t_477e4eb876e3ac79,u_01893,2026-05-25T13:46:27Z,Uber,8.73,d_002654,exact_duplicate
780114,t_16f2ffe9dadf7bcf,u_00776,2026-06-05T00:15:11Z,Starbucks,51.79,d_001084,exact_duplicate
780175,t_6015e20bdfb8f2ac,u_01280,2026-06-29T17:00:59Z,Shein,14.68,d_001790,exact_duplicate
780504,t_220a4284dd3e8e3e,u_00188,2026-06-28T20:51:56Z,Starbucks,13.0,d_002855,exact_duplicate
780856,t_36ae23ef681ea6b1,u_01537,2026-05-28T07:21:46Z,Nordstrom,44.53,d_002146,exact_duplicate
781002,t_4f783de781d2a928,u_00367,2026-07-06T03:56:13Z,Uber Store 866,11.88,d_000509,exact_duplicate
781031,t_5946b349f27d6395,u_01634,2026-05-27T08:12:41Z,CVS,18.14,d_002282,exact_duplicate
781133,t_6aeaca01b26159f9,u_01136,2026-06-17T14:19:54Z,Grubhub Store 357,9.5,d_001595,exact_duplicate
782268,t_6cd0f602b461bc59,u_00093,2026-06-26T14:49:26Z,PEETS COFFEE,42.6,d_000131,exact_duplicate
782865,t_153090f3cccdc7d7,u_01661,2026-06-14T01:35:40Z,Safeway,53.24,d_002318,exact_duplicate
785312,t_162ec4ebac8d1189,u_01152,2026-05-30T14:40:56Z,SQ *IN-N-OUT,315.91,d_001619,exact_duplicate
785898,t_4dbff9a0c614709f,u_00188,2026-06-26T00:36:51Z,WALMART,9.39,d_002855,exact_duplicate
785935,t_6838ab139c2f3f88,u_01100,2026-07-31T04:26:31Z,Lululemon Store 943,16.93,d_001542,exact_duplicate
786265,t_12fc18d0a2ef1a70,u_01602,2026-07-28T07:33:56Z,AliExpress,81.21,d_002237,exact_duplicate
787047,t_7bc72d94492e4276,u_01796,2026-05-26T08:29:07Z,Shein,7.93,d_002518,exact_duplicate
787409,t_2fae182b3befeaf3,u_01494,2026-05-11T08:31:02Z,CVS,29.17,d_002085,exact_duplicate
788442,t_0dea12215a46c1d1,u_01875,2026-05-08T15:25:47Z,PG&E,46.87,d_002631,exact_duplicate
788457,t_3d699abed6a9078c,u_01662,2026-07-22T01:52:35Z,Panda Express,61.66,d_002319,exact_duplicate
788535,t_695f756ab737eb92,u_00910,2026-06-06T18:18:47Z,Subway,13.25,d_001271,exact_duplicate
789345,t_1134cc3459c1eaae,u_00133,2026-07-13T07:07:19Z,Geico,26.81,d_000185,exact_duplicate
789442,t_4eca79d86981398d,u_01861,2026-06-14T21:35:47Z,TRADER JOES,10.54,d_002608,exact_duplicate
789499,t_2a1324c98331f280,u_00192,2026-07-05T02:00:52Z,CVS,9.01,d_000267,exact_duplicate
793015,t_0ac5efcb25ad0686,u_01293,2026-05-23T18:40:53Z,PEETS COFFEE,2.32,d_001807,exact_duplicate
793648,t_0250a7a2957f5744,u_00285,2026-06-01T10:15:27Z,AMC Theatres,6.44,d_000392,exact_duplicate
794241,t_2a6a416c433d3c5d,u_01581,2026-07-06T21:43:27Z,Planet Fitness,34.09,d_002209,exact_duplicate
795220,t_48b61c9303d40dc2,u_01730,2026-05-21T04:04:32Z,SQ *COSTCO,49.11,d_002422,exact_duplicate
795301,t_2c24fb8c6c51171b,u_00759,2026-06-18T01:26:21Z,Spotify,19.39,d_001061,exact_duplicate
795797,t_41162f6e77b15f7b,u_00445,2026-07-23T05:22:47Z,MARRIOTT #3277,24.68,d_000625,exact_duplicate
796086,t_0b52462d45bceade,u_01731,2026-06-03T07:13:49Z,PG&E,148.24,d_002424,exact_duplicate
796427,t_595d5245d92fcfa3,u_00930,2026-05-05T11:59:04Z,Philz Coffee,30.49,d_001301,exact_duplicate
796520,t_312de34b96c401e6,u_01135,2026-07-01T19:11:19Z,COSTCO,52.96,d_001594,exact_duplicate
796613,t_0a3dc4117e245c4b,u_00501,2026-07-10T20:22:09Z,SHELL #6330,13.46,d_000702,exact_duplicate
796632,t_5119553b2edb6a7c,u_00091,2026-05-20T17:30:32Z,Target,33.5,d_000129,exact_duplicate
796919,t_4a72401ba8518234,u_00903,2026-07-07T20:44:56Z,AMC THEATRES SAN JOSE CA,20.6,d_001262,exact_duplicate
797113,t_58ed02863c0b2720,u_00188,2026-07-18T13:39:23Z,Netflix,24.71,d_002855,exact_duplicate
797266,t_1969bee668fa11a5,u_00365,2026-05-25T14:29:11Z,GRUBHUB #1505,22.16,d_000506,exact_duplicate
797369,t_3a91d2efb0f2a6f8,u_01888,2026-06-09T19:08:59Z,Sephora,9.89,d_002647,exact_duplicate
797418,t_1ec0818dcba7babb,u_01446,2026-05-06T11:48:01Z,Temu Store 466,4.24,d_002019,exact_duplicate
798445,t_58c3802e476d75bd,u_00434,2026-05-19T18:37:57Z,Lululemon,33.26,d_000610,exact_duplicate
799288,t_320ff1027e038fbe,u_01419,2026-05-30T09:19:35Z,Zelle Transfer Store 936,15.61,d_001984,exact_duplicate
799616,t_3b449f59314827a1,u_01447,2026-07-13T12:39:06Z,Amazon,16.49,d_002020,exact_duplicate
800431,t_73f1eb0e62a8b1dd,u_00838,2026-07-17T10:28:09Z,Google Play,37.09,d_001172,exact_duplicate
801172,t_1233c2423a3b22b1,u_01926,2026-06-01T15:11:04Z,HOME DEPOT SUNNYVALE CA,9.63,d_002696,exact_duplicate
801925,t_0950963e97787ab8,u_01530,2026-05-20T01:00:11Z,REI,17.11,d_002137,exact_duplicate
802177,t_5ca5c5c1536fbe84,u_01577,2026-07-14T12:26:24Z,Venmo,11.13,d_002201,exact_duplicate
802755,t_6eeb17c51bc67495,u_01642,2026-06-02T04:52:06Z,Shein,71.77,d_002293,exact_duplicate
802826,t_74bfb8a939c95958,u_01844,2026-05-31T14:17:57Z,SQ *SUBWAY,12.45,d_002584,exact_duplicate
802866,t_294de8bff758e06c,u_01844,2026-05-16T20:38:17Z,SQ *WALMART,14.81,d_002584,exact_duplicate
804327,t_4a4827dfdfeec201,u_01591,2026-06-15T18:21:41Z,Hilton Store 731,12.21,d_002221,exact_duplicate
804953,t_4a796e6db7670717,u_01660,2026-05-24T13:17:15Z,Best Buy,58.86,d_002316,exact_duplicate
805285,t_70eb45a561ec2dfb,u_00064,2026-06-09T18:13:41Z,Delta Air Lines Store 193,18.86,d_000094,exact_duplicate
805431,t_0511f27d6dc594b5,u_01755,2026-07-09T20:27:22Z,PG&E #3707,11.59,d_002460,exact_duplicate
