txn_id,rules,reason,user_id,timestamp,amount,merchant_name,device_id,related_txn_ids
t_228439ac8ae0358b,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $684.43 at GIFTCARDS EXPRESS on device d_965945, 2.6h after it first appeared on this account (2026-06-29 19:59 UTC). That is 26x the account's median purchase of $26.78 over its 20 earlier purchases.",u_01910,2026-06-29T22:33:53Z,684.43,GIFTCARDS EXPRESS,d_965945,
t_404c0ad9f7771040,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $435.00 at JEWELRY WHOLESALE CO. | Large purchase on new device: $435.00 at JEWELRY WHOLESALE CO on device d_899055, its first transaction on this account (2026-06-29 23:50 UTC). That is 28x the account's median purchase of $15.31 over its 125 earlier purchases.",u_00834,2026-06-29T23:50:14Z,435.0,JEWELRY WHOLESALE CO,d_899055,
t_11aa1b5dcb1e2264,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 4 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $364.91 at PREPAID DEPOT.",u_01521,2026-06-30T02:09:30Z,364.91,PREPAID DEPOT,d_832817,
t_5fba2fbe18bcf46e,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 4 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $401.09 at GIFTCARDS EXPRESS.",u_01521,2026-06-30T06:04:27Z,401.09,GIFTCARDS EXPRESS,d_832817,
t_371401abaacb99de,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $295.05 at GIFTCARDS EXPRESS. | Large purchase on new device: $295.05 at GIFTCARDS EXPRESS on device d_899055, 7.6h after it first appeared on this account (2026-06-29 23:50 UTC). That is 19x the account's median purchase of $15.31 over its 125 earlier purchases.",u_00834,2026-06-30T07:25:17Z,295.05,GIFTCARDS EXPRESS,d_899055,
t_6d9a886cab5b8d3b,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $255.29 at GIFTCARDS EXPRESS. | Large purchase on new device: $255.29 at GIFTCARDS EXPRESS on device d_899055, 16.7h after it first appeared on this account (2026-06-29 23:50 UTC). That is 17x the account's median purchase of $15.31 over its 125 earlier purchases.",u_00834,2026-06-30T16:34:49Z,255.29,GIFTCARDS EXPRESS,d_899055,
t_1c65fbc9b4f966d8,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 4 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $276.78 at GIFTCARDS EXPRESS.",u_01521,2026-06-30T16:40:45Z,276.78,GIFTCARDS EXPRESS,d_832817,
t_430db10e4ed7239c,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $426.09 at RESELL MARKET 24. | Large purchase on new device: $426.09 at RESELL MARKET 24 on device d_899055, 19.1h after it first appeared on this account (2026-06-29 23:50 UTC). That is 28x the account's median purchase of $15.31 over its 125 earlier purchases.",u_00834,2026-06-30T18:53:47Z,426.09,RESELL MARKET 24,d_899055,
t_226dcb29f255e624,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $298.35 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $298.35 at LUXE ELECTRONICS OUTLET on device d_899055, 21.4h after it first appeared on this account (2026-06-29 23:50 UTC). That is 19x the account's median purchase of $15.31 over its 125 earlier purchases.",u_00834,2026-06-30T21:11:38Z,298.35,LUXE ELECTRONICS OUTLET,d_899055,
t_212252189083f081,CARD_TESTING_BURST,Card-testing burst: 10 charges under $5 at 8 different merchants within 15 min ($30.99 so far). The burst ran to 19 charges and $53.93 by 01:04 UTC; its other charges are listed in related_txn_ids.,u_01467,2026-07-01T00:51:01Z,1.78,GAMETOP CREDITS,d_002049,t_420c08ec68feb1c8;t_10ade1259367739d;t_28727acdb736385d;t_551a7cb729d7c5a3;t_212d7c1193cdac66;t_5c3c61e2dd6e60b8;t_4762f3fe2ecec9f1;t_07bb66fb75d34182;t_5d2b1c906438ccdb;t_120e3177a5d682c7;t_08d35d603e45257c;t_194114b17245b177;t_614aa7ebc950c19f;t_45bfa307d3a4b648;t_5b6ca21742cf70da;t_175764108eb0058e;t_0827e7bb52a9f350;t_41a70682e13242d4
t_6da1ac6eb46526b5,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $105.74 at JEWELRY WHOLESALE CO. | Large purchase on new device: $105.74 at JEWELRY WHOLESALE CO on device d_832817, its first transaction on this account (2026-07-01 04:39 UTC). That is 3x the account's median purchase of $33.69 over its 250 earlier purchases.",u_00413,2026-07-01T04:39:33Z,105.74,JEWELRY WHOLESALE CO,d_832817,
t_7abb1ae689ffe718,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $475.95 at Best Buy on device d_825348, its first transaction on this account (2026-07-01 10:57 UTC). That is 37x the account's median purchase of $12.85 over its 31 earlier purchases.",u_01760,2026-07-01T10:57:29Z,475.95,Best Buy,d_825348,
t_700653b1edd12b4a,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $790.74 at LUXE ELECTRONICS OUTLET on device d_825348, 1.4h after it first appeared on this account (2026-07-01 10:57 UTC). That is 62x the account's median purchase of $12.85 over its 31 earlier purchases.",u_01760,2026-07-01T12:23:29Z,790.74,LUXE ELECTRONICS OUTLET,d_825348,
t_4a6bbcdda1c6d053,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 7 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $162.42 at JEWELRY WHOLESALE CO.",u_00834,2026-07-01T12:31:51Z,162.42,JEWELRY WHOLESALE CO,d_899055,
t_047529e3321c7488,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $772.84 at RESELL MARKET 24 on device d_825348, 2.7h after it first appeared on this account (2026-07-01 10:57 UTC). That is 60x the account's median purchase of $12.85 over its 31 earlier purchases.",u_01760,2026-07-01T13:41:29Z,772.84,RESELL MARKET 24,d_825348,
t_7b775527d7fdd44d,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,080.06 at Apple on device d_825348, 4.2h after it first appeared on this account (2026-07-01 10:57 UTC). That is 84x the account's median purchase of $12.85 over its 31 earlier purchases.",u_01760,2026-07-01T15:07:29Z,1080.06,Apple,d_825348,
t_798dcf42384b35fd,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,429.48 at LUXE ELECTRONICS OUTLET on device d_825348, 4.3h after it first appeared on this account (2026-07-01 10:57 UTC). That is 111x the account's median purchase of $12.85 over its 31 earlier purchases.",u_01760,2026-07-01T15:16:29Z,1429.48,LUXE ELECTRONICS OUTLET,d_825348,
t_72cf1c9b2db2d8b2,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 8 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $206.39 at GIFTCARDS EXPRESS. | Large purchase on new device: $206.39 at GIFTCARDS EXPRESS on device d_899055, its first transaction on this account (2026-07-01 20:41 UTC). That is 24x the account's median purchase of $8.49 over its 119 earlier purchases.",u_01982,2026-07-01T20:41:43Z,206.39,GIFTCARDS EXPRESS,d_899055,
t_6d447fe3f0f837e7,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $99.71 at PREPAID DEPOT.",u_00413,2026-07-01T20:56:04Z,99.71,PREPAID DEPOT,d_832817,
t_4f35eaa9b18b10f4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $339.73 at RESELL MARKET 24. | Large purchase on new device: $339.73 at RESELL MARKET 24 on device d_832817, 19.6h after it first appeared on this account (2026-07-01 04:39 UTC). That is 10x the account's median purchase of $33.69 over its 250 earlier purchases.",u_00413,2026-07-02T00:14:18Z,339.73,RESELL MARKET 24,d_832817,
t_74a92cc5e7cc4704,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 8 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $163.77 at PREPAID DEPOT. | Large purchase on new device: $163.77 at PREPAID DEPOT on device d_899055, 13.3h after it first appeared on this account (2026-07-01 20:41 UTC). That is 19x the account's median purchase of $8.49 over its 119 earlier purchases.",u_01982,2026-07-02T10:01:35Z,163.77,PREPAID DEPOT,d_899055,
t_554fa9126f91576f,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 8 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $207.84 at RESELL MARKET 24. | Large purchase on new device: $207.84 at RESELL MARKET 24 on device d_899055, 14.8h after it first appeared on this account (2026-07-01 20:41 UTC). That is 24x the account's median purchase of $8.49 over its 119 earlier purchases.",u_01982,2026-07-02T11:30:38Z,207.84,RESELL MARKET 24,d_899055,
t_6403cb8473863347,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $279.52 at JEWELRY WHOLESALE CO.",u_00413,2026-07-02T12:43:24Z,279.52,JEWELRY WHOLESALE CO,d_832817,
t_3f85f723ca0f227b,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 8 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $430.98 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $430.98 at LUXE ELECTRONICS OUTLET on device d_899055, 22.7h after it first appeared on this account (2026-07-01 20:41 UTC). That is 51x the account's median purchase of $8.49 over its 119 earlier purchases.",u_01982,2026-07-02T19:22:55Z,430.98,LUXE ELECTRONICS OUTLET,d_899055,
t_042c713796cd1fef,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $266.66 at GIFTCARDS EXPRESS.",u_00413,2026-07-03T03:05:12Z,266.66,GIFTCARDS EXPRESS,d_832817,
t_105566342c5e1409,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $293.79 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $293.79 at LUXE ELECTRONICS OUTLET on device d_899055, its first transaction on this account (2026-07-03 06:27 UTC). That is 27x the account's median purchase of $11.01 over its 203 earlier purchases.",u_01534,2026-07-03T06:27:12Z,293.79,LUXE ELECTRONICS OUTLET,d_899055,
t_5e5174d01a365b72,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $242.38 at GIFTCARDS EXPRESS.",u_00413,2026-07-03T06:45:01Z,242.38,GIFTCARDS EXPRESS,d_832817,
t_029f60df3390cc03,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $961.07 at Apple on device d_987869, its first transaction on this account (2026-07-03 17:25 UTC). That is 34x the account's median purchase of $28.39 over its 55 earlier purchases.",u_00428,2026-07-03T17:25:25Z,961.07,Apple,d_987869,
t_542a87502148f538,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,167.16 at RESELL MARKET 24 on device d_987869, 0.7h after it first appeared on this account (2026-07-03 17:25 UTC). That is 41x the account's median purchase of $28.39 over its 55 earlier purchases.",u_00428,2026-07-03T18:09:25Z,1167.16,RESELL MARKET 24,d_987869,
t_4aeacc352527e3ad,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,324.25 at Apple on device d_987869, 2.1h after it first appeared on this account (2026-07-03 17:25 UTC). That is 47x the account's median purchase of $28.39 over its 55 earlier purchases.",u_00428,2026-07-03T19:30:25Z,1324.25,Apple,d_987869,
t_47052307d17b0847,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,074.74 at Best Buy on device d_708294, its first transaction on this account (2026-07-03 20:11 UTC). That is 106x the account's median purchase of $10.18 over its 155 earlier purchases.",u_01773,2026-07-03T20:11:06Z,1074.74,Best Buy,d_708294,
t_2124879a75fc44fa,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $83.01 at PREPAID DEPOT. | Large purchase on new device: $83.01 at PREPAID DEPOT on device d_899055, 14.3h after it first appeared on this account (2026-07-03 06:27 UTC). That is 8x the account's median purchase of $11.01 over its 203 earlier purchases.",u_01534,2026-07-03T20:44:22Z,83.01,PREPAID DEPOT,d_899055,
t_55ab965b7c96b895,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,553.29 at LUXE ELECTRONICS OUTLET on device d_708294, 1.2h after it first appeared on this account (2026-07-03 20:11 UTC). That is 153x the account's median purchase of $10.18 over its 155 earlier purchases.",u_01773,2026-07-03T21:21:06Z,1553.29,LUXE ELECTRONICS OUTLET,d_708294,
t_58de8289119b15b4,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $539.19 at Best Buy on device d_708294, 1.9h after it first appeared on this account (2026-07-03 20:11 UTC). That is 53x the account's median purchase of $10.18 over its 155 earlier purchases.",u_01773,2026-07-03T22:06:06Z,539.19,Best Buy,d_708294,
t_7c7ea88987fd328f,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $697.80 at LUXE ELECTRONICS OUTLET on device d_708294, 2.6h after it first appeared on this account (2026-07-03 20:11 UTC). That is 69x the account's median purchase of $10.18 over its 155 earlier purchases.",u_01773,2026-07-03T22:45:06Z,697.8,LUXE ELECTRONICS OUTLET,d_708294,
t_11b1e10c40230c23,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $568.31 at Apple on device d_708294, 3.0h after it first appeared on this account (2026-07-03 20:11 UTC). That is 56x the account's median purchase of $10.18 over its 155 earlier purchases.",u_01773,2026-07-03T23:14:06Z,568.31,Apple,d_708294,
t_7dc27f9808357d84,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 5 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $286.38 at LUXE ELECTRONICS OUTLET.",u_00413,2026-07-04T01:17:06Z,286.38,LUXE ELECTRONICS OUTLET,d_832817,
t_27c154ec188b7b04,CARD_TESTING_BURST,Card-testing burst: 10 charges under $5 at 7 different merchants within 14 min ($27.54 so far). The burst ran to 19 charges and $56.86 by 03:43 UTC; its other charges are listed in related_txn_ids.,u_01554,2026-07-04T03:27:46Z,4.76,CLOUDHOST BASIC,d_002167,t_3257a2636ef6985b;t_7143a5f2722897bb;t_6a71f05f50b33a30;t_25988ab6304d7470;t_7349ae499a3faa07;t_3f68f62fa669236d;t_223aa9a0e05bb030;t_375d69e0f9aa6462;t_450cad2c24aefd1c;t_0e79465bf95e9ff8;t_3620cebf38b2e10c;t_18bd91d64cac08c7;t_5fd32c7fcea96360;t_53af7d3147b0d776;t_66af64f33c110416;t_6c66cb49e36b702d;t_17d0eddedaf0969e;t_5c2e7e6561b8ff37
t_667cf7d1dd8d35b4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $199.28 at JEWELRY WHOLESALE CO.",u_01534,2026-07-04T09:44:41Z,199.28,JEWELRY WHOLESALE CO,d_899055,
t_3f687e450dcf6e2f,CARD_TESTING_BURST,Card-testing burst: 10 charges under $5 at 7 different merchants within 15 min ($25.48 so far). The burst ran to 22 charges and $58.39 by 11:51 UTC; its other charges are listed in related_txn_ids.,u_01399,2026-07-04T11:28:09Z,4.92,WEBSERVICES PRO,d_001953,t_314058fddc82ce0e;t_62ef457d8f6617ed;t_27e928bb6192b19d;t_7052f989e9693f45;t_55cf071ddc2373f5;t_5f32c34deb9b936c;t_4416a6d041110016;t_20503f6ad7784297;t_7ac2579b8fe69ea1;t_5ced1cc3722c6e1b;t_5fc1a3312bf486cc;t_7daa220fbcc6565a;t_7020a623cde3388c;t_5443f20af6570dc3;t_08f79840d0a28599;t_6eab320428cae025;t_07e1184994e3b8ef;t_233408e1f8fb25dc;t_1bda3a157e8b8b0b;t_5d40931f9b5649b1;t_4a8957e71892cc9a
t_232502811df86f73,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 6 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $223.79 at GIFTCARDS EXPRESS.",u_00863,2026-07-04T19:33:02Z,223.79,GIFTCARDS EXPRESS,d_832817,
t_08cda054ae09ae9f,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $345.00 at LUXE ELECTRONICS OUTLET.",u_01534,2026-07-05T01:25:46Z,345.0,LUXE ELECTRONICS OUTLET,d_899055,
t_7cf69066593cb4b5,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 6 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $352.84 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $352.84 at LUXE ELECTRONICS OUTLET on device d_832817, 10.7h after it first appeared on this account (2026-07-04 19:33 UTC). That is 4x the account's median purchase of $83.00 over its 234 earlier purchases.",u_00863,2026-07-05T06:13:27Z,352.84,LUXE ELECTRONICS OUTLET,d_832817,
t_4fbc6db43e45de69,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $321.35 at LUXE ELECTRONICS OUTLET.",u_01534,2026-07-05T14:18:50Z,321.35,LUXE ELECTRONICS OUTLET,d_899055,
t_626188f89bf0b344,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $352.68 at LUXE ELECTRONICS OUTLET.",u_01534,2026-07-05T18:39:24Z,352.68,LUXE ELECTRONICS OUTLET,d_899055,
t_096ab20448712582,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 6 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $373.87 at LUXE ELECTRONICS OUTLET.",u_00863,2026-07-05T20:31:48Z,373.87,LUXE ELECTRONICS OUTLET,d_832817,
t_72e0c64e798cee31,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 6 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $142.29 at GIFTCARDS EXPRESS.",u_00863,2026-07-06T03:42:31Z,142.29,GIFTCARDS EXPRESS,d_832817,
t_7f63c61f3d298196,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_899055 has been used by 9 accounts that had never used it before, starting 2026-06-14. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $205.94 at JEWELRY WHOLESALE CO.",u_01534,2026-07-06T04:57:20Z,205.94,JEWELRY WHOLESALE CO,d_899055,
t_3326c0c7401435ba,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 6 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $111.85 at PREPAID DEPOT.",u_00863,2026-07-06T23:02:03Z,111.85,PREPAID DEPOT,d_832817,
t_2633bc6e0986f6d8,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 7 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $138.36 at JEWELRY WHOLESALE CO. | Large purchase on new device: $138.36 at JEWELRY WHOLESALE CO on device d_832817, its first transaction on this account (2026-07-07 13:26 UTC). That is 10x the account's median purchase of $14.09 over its 301 earlier purchases.",u_01670,2026-07-07T13:26:03Z,138.36,JEWELRY WHOLESALE CO,d_832817,
t_2b223f1f0e10d9bd,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 7 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $285.95 at RESELL MARKET 24. | Large purchase on new device: $285.95 at RESELL MARKET 24 on device d_832817, 7.9h after it first appeared on this account (2026-07-07 13:26 UTC). That is 20x the account's median purchase of $14.09 over its 301 earlier purchases.",u_01670,2026-07-07T21:22:31Z,285.95,RESELL MARKET 24,d_832817,
t_5f2bb21d8db7cff2,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,207.28 at JEWELRY WHOLESALE CO on device d_932918, its first transaction on this account (2026-07-08 05:34 UTC). That is 78x the account's median purchase of $15.39 over its 234 earlier purchases.",u_00946,2026-07-08T05:34:16Z,1207.28,JEWELRY WHOLESALE CO,d_932918,
t_2a748a2b00b9ef73,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,570.67 at PREPAID DEPOT on device d_932918, 0.7h after it first appeared on this account (2026-07-08 05:34 UTC). That is 102x the account's median purchase of $15.39 over its 234 earlier purchases.",u_00946,2026-07-08T06:17:16Z,1570.67,PREPAID DEPOT,d_932918,
t_2085eba74650e245,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $547.32 at RESELL MARKET 24 on device d_719120, its first transaction on this account (2026-07-08 06:58 UTC). That is 21x the account's median purchase of $25.99 over its 84 earlier purchases.",u_01005,2026-07-08T06:58:30Z,547.32,RESELL MARKET 24,d_719120,
t_3c904eed66912cda,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $911.54 at LUXE ELECTRONICS OUTLET on device d_932918, 2.0h after it first appeared on this account (2026-07-08 05:34 UTC). That is 59x the account's median purchase of $15.39 over its 234 earlier purchases.",u_00946,2026-07-08T07:36:16Z,911.54,LUXE ELECTRONICS OUTLET,d_932918,
t_71e3f8cddf9712a6,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,784.90 at Apple on device d_719120, 0.9h after it first appeared on this account (2026-07-08 06:58 UTC). That is 69x the account's median purchase of $25.99 over its 84 earlier purchases.",u_01005,2026-07-08T07:53:30Z,1784.9,Apple,d_719120,
t_782857873a57e8c8,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,254.17 at GIFTCARDS EXPRESS on device d_719120, 1.4h after it first appeared on this account (2026-07-08 06:58 UTC). That is 48x the account's median purchase of $25.99 over its 84 earlier purchases.",u_01005,2026-07-08T08:21:30Z,1254.17,GIFTCARDS EXPRESS,d_719120,
t_1e78d2b3318d9a8c,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,304.47 at GIFTCARDS EXPRESS on device d_932918, 3.2h after it first appeared on this account (2026-07-08 05:34 UTC). That is 85x the account's median purchase of $15.39 over its 234 earlier purchases.",u_00946,2026-07-08T08:45:16Z,1304.47,GIFTCARDS EXPRESS,d_932918,
t_05b1ff92bceabcaa,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,141.97 at Best Buy on device d_932918, 3.4h after it first appeared on this account (2026-07-08 05:34 UTC). That is 74x the account's median purchase of $15.39 over its 234 earlier purchases.",u_00946,2026-07-08T08:59:16Z,1141.97,Best Buy,d_932918,
t_4cf6f5993fa0610b,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,753.49 at JEWELRY WHOLESALE CO on device d_719120, 2.3h after it first appeared on this account (2026-07-08 06:58 UTC). That is 67x the account's median purchase of $25.99 over its 84 earlier purchases.",u_01005,2026-07-08T09:18:30Z,1753.49,JEWELRY WHOLESALE CO,d_719120,
t_01d004496568ed7b,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,125.56 at RESELL MARKET 24 on device d_832888, its first transaction on this account (2026-07-08 09:42 UTC). That is 30x the account's median purchase of $37.50 over its 72 earlier purchases.",u_00942,2026-07-08T09:42:47Z,1125.56,RESELL MARKET 24,d_832888,
t_79930713ebf538b5,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $415.78 at PREPAID DEPOT on device d_832888, 1.4h after it first appeared on this account (2026-07-08 09:42 UTC). That is 11x the account's median purchase of $37.50 over its 72 earlier purchases.",u_00942,2026-07-08T11:03:47Z,415.78,PREPAID DEPOT,d_832888,
t_310ada1133b6f7bb,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $772.81 at GIFTCARDS EXPRESS on device d_832888, 2.4h after it first appeared on this account (2026-07-08 09:42 UTC). That is 21x the account's median purchase of $37.50 over its 72 earlier purchases.",u_00942,2026-07-08T12:04:47Z,772.81,GIFTCARDS EXPRESS,d_832888,
